edge_nodes,edge_id,random_value
1;7;8;12;14;17;18;21;290;47;50;53;3768;570;1871;596;94;743;5872;755,5827,6.809007283603891
0;1;29187;8969;10;9;18;20;21;2716;1192;556;55;196;71;84;1116;100;2917;235;249,29142,1.1133981328297171
8513;5;9;362;19275;13;47;15;659;84;21;12726;55;2872;4569;87;60,19230,8.023982104904059
0;130;2;8;9736;10;16;18;149;1459;52;6196;26420;61;25427;345;12519;9065;369;500;121,26375,1.6196510061437264
0;196;5;48;3409;18;19;20;17;22;25395;56;58;60;510,25350,0.35138212763204946
2;7;11;267;13;139;2447;16;9491;1177;47;50;55;60;15042;26955;82;727;102,26910,4.547643406307272
64;2;163;8;10;79;401;18;51;20;55;3097;247;60;1053;702;831,3052,5.678043408383502
160;1;129;9;622;6704;17;4946;19;113;85;6615;185;6334;20791;94,20746,4.427436745774291
0;1;2;3;772;517;257;7;72;9;47;49;562;52;85;57;2395;63,2350,2.3966647181840117
65;3;100;5;234;11;12;13;494;47;16;176;48;51;2260;53;694;58,2215,2.974219979888404
2;3;642;7;9;11;13;14;19;21;536;173;46;60;63;69;72;85;474;94;117,597,1.5025372036170037
64;3;5;8;9994;75;12;46;47;17;17841;308;566;22;280;9851;638;831,17796,9.702943381715603
23904;15203;69;710;11240;18600;2091;48;49;19;52;58;5532;63,23859,8.49268403721658
129;2;259;1380;4;1670;199;105;12;20;501;214;2583;5691;667;190;63,5646,4.048132023578695
384;4;7;8;652;13;20;301;49;51;58;60;64;69;85;94;12126;109;500,12081,8.853541096203589
193;132;70;7;8;397;13;17;19;52;3957;85;27412;280;57;56;94;63,27367,5.8456451394244135
65;2;3;132;69;359;72;11;108;46;15;687;913;21;85;19288;6875,19243,2.4703520271123605
16960;1;4;6;494;15;48;17;50;687;16;21;1590;9111;18,16915,7.734424780686436
1;2632;12;109;14;1679;48;17;18;4686;22;58;60;63,4641,1.6925637009045602
2;5;8;3976;10;11;396;13;16;17;7696;21;3224;162;47;564;52;1468;63;86;2281,7651,7.517946398465796
1;353;4;8;10;46;943;80;9615;19;21;9494;55;85;220,9570,5.495852548916844
3;7816;9;14;149;21;46;48;52;8651;7247;1493;2943;2908;1893;101;1768;882;8831,8786,5.615953818717683
0;16645;6;7;649;11;20;21;1968;56;61;63;1604;75;81;726;9308;221;10992;114;10740,16600,9.299104023165572
64;353;258;0;1;3621;1130;11;47;49;10098;50;308;149;86;151;1084;16893,16848,8.335123204930927
0;130;8325;6;7;13;17;18;4265;47;48;49;55;56;58;13372;65;18500;84;108;247;17661,18455,9.387613722072995
833;3;5;1128;1353;2602;12;14;6320;49;50;83;5206;374;56;91;125,6275,4.056419341846352
4;8;139;12;16;20;22;150;292;1191;555;46;47;50;75;205;224;490;119,1146,7.545179141484376
385;27777;3;132;5;7;23694;21;2846;10406;47;55;828;65;70;21576;20172;1613;105;114,27732,1.2525753040820198
1;7;14;143;273;2194;403;18;1818;418;46;47;49;181;54;60;69;100;6002,5957,3.320755318832085
6;8;13;16;17;153;5404;540;164;11950;48;9778;50;55;58;2107;1349;840;85;485;117,11905,0.4114222118415445
64;129;162;3;1286;103;1480;13;16;369;18;84;54;3321;126,3276,2.7825042552255153
0;2;4;5;2952;15;17;280;153;160;550;46;48;50;60;69;80;338;468;91;99;1781;124,2907,0.173354553004057
129;2;131;4;7;9;10505;12;15;18;21;1062;47;6455;67;69;76;6875;2021;874;11758;26869,26824,3.209419723183955
131;6;7;12;15;16;20;4761;7706;25498;295;51;58;2497;72;226;1380;234;3949;239;1268,25453,7.5046409028147165
0;5;6;9;19;809;1968;15033;9405;62;69;1100;84;85;1236;4955;476;105;363;6385,14988,8.878550859574197
1;3;4228;132;12;14;15;21;409;49;53;316;65;66;29124;8668;13278;103;6388;9209,29079,2.5801662823707705
17;21;152;46;47;48;53;56;58;446;69;70;3527;16716;1493;3803;223;359;892,16671,3.401135224630881
1;2;5;12;13;14;15;17;18;19;4883;21;22;46;48;52;58;570;447;65,4838,6.699482914646672
288;160;2;6;74;10;12;46;1231;16;18;215;313;91;60;4414,4369,3.8647282150228204
2;4;326;9;1418;11;141;46;15;60;17;81;114;4274;3420;62,4229,6.5918891166782245
0;1;69;70;649;9;138;3981;46;16;18;19;20;2229;22;249,3936,4.948361746779613
0;1;8578;99;1920;5;294;616;12;20;21;86;55;278;22;61;27870;6589,27825,3.007354707300384
321;129;6305;14081;357;1288;170;16;81;49;3347;48;21;51;55;94;1595;254,14036,7.771678863927277
10177;1730;3;2;1445;197;1;584;7;299;46;16;86;26423;3512;88,26378,4.440032914432822
2176;2;3;8;9;11;13;20;540;46;49;569;836;94;351;13024;228;101;126,12979,7.506867817755375
0;257;2;3;6;7;9;10;12;15;1682;20;282;6313;50;52;58;60;69;27988;109;126,27943,0.18690950890230762
1;3;2500;5;6;10;18;1874;114;119;55;249;95,2455,7.125176336213234
0;65;2;3;4;129;6;451;10;75;77;46;47;141;17;20;22;119,406,6.001726178946032
1;4;2693;6;648;9;8;14;18;2713;27690;50;439;58;318;71;484;109;5363;376;893,27645,9.441233459492684
128;29729;4;5;72;13;46;47;16;14;146;19;50;55;8254;94;60;62,29684,1.351779712206721
0;3;5;7;3143;11;12;46;10351;49;114;19;50;21;81;88;22490;700,22445,1.8916597274836688
0;129;2;3;1;134;12;3724;3621;170;49;50;2483;52;62;65;1739;85;91;102,3679,9.030386939931343
2;5;7;9;10;12;14;910;17;19;46;177;63;80;84;213;86;487;239;369;759;249,865,3.6382079050294127
128;1;0;134;8;14;147;19;2838;47;7863;66;69;70;71;72;468;1623;102;233;244,7818,1.7705155490034286
9376;69;12102;7;3111;9;10;11;76;46;16;17;6482;22;94;58;23582,23537,5.494037694501532
64;129;0;3;10762;77;14;2097;146;18;20;52;53;119;1272;5628;94,10717,3.3778640885108677
1;3;4;263;7;15;17;19;21;22;49;63;69;720;22353;214;875;29296;13682,29251,4.941232646538828
2304;1;2;258;5;6;5511;7;9;8;12;25880;2083;2724;175;48;62;64;851;339;226;233;111,25835,6.767240884155551
0;1;483;8612;138;12;109;13484;15;16;18;50;21;10010;60;1055,13439,1.9249190257513604
3;12;14;19;20;149;22;147;937;1581;49;55;185;58;12352;321;74;205;9951;887,12307,1.1355483944394007
1376;2;105;12;109;2573;175;14;17;49;340;726;14008;153;9434;5467;1144;22974,22929,9.06146902072368
8;527;21;149;152;160;12197;934;174;52;1596;62;332;334;85;8793;23541;374;375,23496,3.220768294034081
2819;18695;18;915;22;8095;16804;28202;47;51;58;2494;63;329;2132;84;87;106;119,28157,1.4846119858564322
0;1;258;3;6;10;12;13;16;18;21;22;4895;47;825;60;72;2924;381,4850,7.414171556955673
3;5128;9;11;13;401;18;19;17;22;556;5806;19508;58;60;63;64;65;109;5619,19463,1.9480562936385515
1;258;132;6;8;20619;909;15;17;20;11291;288;51;19659;102;109;367;121;3323,20574,2.0630559649827784
1;1153;7;8;10;17;22;153;411;2589;1451;173;58;60;63;65;1219;3397;754;500;17140,17095,2.7994920501593814
385;7;4361;14;9488;18;21;22;13101;10804;569;60;62;64;3137;73;16330;10067;94,16285,8.561895414711563
65;418;2;5;9;10;11;12;1069;7401;23344;49;18;19;951;1468;1981;703,23299,4.218710813284319
0;137;9;14;22;21920;46;22959;176;49;181;11703;200;83;84;85;106;7665;505;16893,22914,3.1396815815396373
0;163;4;7;7592;231;680;11;108;12877;46;18;21;58;14813;12254,14768,3.8366991570849884
0;12130;71;73;10;12;77;14;111;16;15;18;590;21364;61;280;8701,21319,6.524474917938772
772;5;9;11;13;18;20;10920;2219;49;563;60;61;69;5973;109;113;2802;504,10875,2.707054195862688
0;58;1349;5;6;9;555;12;175;3568;52;53;1366;15831;22;5622;154;827,15786,7.781603458287172
1;7;8;10;12;13;14;20;20784;49;63;64;65;835;72;584;592;94;109;125,20739,0.23692043042906064
2;3;643;5;7;10;21;5654;4764;176;56;59;60;65;71;15175;94;98;249;765,15130,5.432395876354717
2;3;4;6;7;9;11;3727;15;17;18;19;21;5416;563;55;196;13004;90;235,12959,7.442114791754148
3;8;13;141;15;17;18;48;50;65;326;712;331;76;91;94;14313;1899;127,14268,0.7697411793762265
0;4;6;8;10;7052;13;14;21;685;49;50;55;569;60;70;7645;100;109,7600,5.169455433126028
1;5;139;13;14;19;21;429;2487;62;64;65;195;1475;6979;94;5857;11369;2559,11324,0.5504518969989725
11;12;268;17;19;558;1586;51;50;53;5690;58;1857;7249;474;1884;2281;2283;109;110;114,7204,3.7390214643685393
64;1347;5;5798;6;1288;27335;491;109;14;49;18;437;11480;2203;16062,27290,1.997902077044864
0;129;2;7;139;14;15;8212;8596;941;46;49;8640;69;3147;4044;83;8282;2138;109,8595,6.006196680610452
0;2;3;4;6;7;8328;138;110;14;48;945;145;47;22228;58;60;858,22183,5.91058948531931
289;2;69;9;12;15;16;113;82;18;52;21;22;8663;20;58;4127,8618,9.95229904663887
1;5;261;104;9;10;11;14924;13;14;2548;21;22;1398;61,14879,8.795685905752363
0;7;10;526;18;19;20;21;14244;46;51;53;55;60;69;715;77;18645;4191,18600,7.464229576948785
0;1;3;5;139;12;141;15;4367;16;18;19;20;46;55;61;71;347;94;5503,5458,1.398493302552889
353;482;1730;163;1;70;9;10;74;11;49;18;50;438;1719;7415;799,7370,8.290339382596848
129;67;11524;5;198;8;106;1710;46;49;2098;3378;628;1203;51;6067;58,11479,7.834583857021817
1;3;5;7;72;8;12;3662;46;273;11665;83;20;1876;86,11620,8.256290598818495
1155;2308;5;6;11;15;1298;19;20;46;52;55;185;2757;69;213;5207;344;91;9570;234;4971;109;495;379,9525,4.13436599107192
0;4;5;6;12;1320;174;58;190;1087;322;1360;85;7125;20190;484;3943;364;113,20145,1.0530610482321767
1;3;4;2826;11;12;7181;19;2581;22678;1048;9256;46;181;64;65;1481;3535;16594;29523;88;365;240,29478,3.0284559189184046
5;10;12;18;19;21;285;173;49;5681;51;443;321;463;7521;486;3445;247;504;13439,13394,3.979397771978055
1;3;4;5;6;13;46;17;15826;1683;21;117;58;11455,15781,9.402931044763058
1;4;5;553;13;14;333;16;366;3727;19;84;1045;55;56;730;60;479,3682,3.3258965700342458
65;2;69;5;76;3276;14;80;561;6801;19;21;150;55;1272;56;88;94,6756,7.954599951022194
64;0;27617;4;5;614;70;7;424;17;50;81;21;185;221;13055,27572,8.982297933865008
0;20578;3;5;1029;7;12;21363;21;86;55;248;22;58;60;285;94,21318,2.8703419670462313
6368;1;2;10499;1222;25575;4712;10;173;46;1136;50;20;53;55;9464;58;1150,25530,0.518135933810665
1;2;3;5;12;13;140;17;21;5031;49;53;452;11205;11857;84;341;4822;376;16890,16845,3.9439766722118916
0;1;3;4;5;8;105;10;12;46;47;49;18;50;19;21;22;58,60,7.01225167589342
1;4;6;138;15;19;1692;5280;802;295;174;46;49;60;2498;10180;1349;71;2254;113;3703;126,10135,1.0646975345954968
160;2;3;69;359;3626;12;14;1582;20;14550;55;221;58;3611;61;62,14505,3.946689776982778
2;3;132;6;139;14;60;48;8848;51;20;22;189;91;92;10717;94;95,10672,6.848519071508244
3;5;7;11464;73;201;3531;16;50;17779;52;20;26706;921;60,26661,0.06533009086868491
99;4;324;5;6;10;12;143;15;48;18;19;52;21;22;56;2427;95,2382,1.2655244874515748
129;225;2;3;71;13;15;495;17;146;1651;308;53;21;7353;58;1117,7308,3.7472906880181043
0;1153;2;7;9;12;13;14;21;558;49;50;64;75;461;1102;1249;1761;487,1716,6.3767262076438005
0;1;3;14;16;18;19;301;26158;53;55;63;70;72;79;1872;94;6125;4847,26113,5.437911306713797
2;3;7;8;648;10;1549;17;3217;660;20;22;3992;46;49;951;12482;226;114;247,12437,6.268054111105588
0;4;772;9;12;13;4494;15;19;22;6296;156;4774;4141;558;12745;86;91;249,12700,5.394759930041521
0;2;9348;12;17;145;21;22;3479;6009;5421;48;55;60;65;14018;94;622;249,13973,1.0896381950510903
0;97;3778;292;6;8;5419;12;15;48;113;17;18;9559;58;411;1948,9514,1.2802792763194948
0;1;10;139;652;15;16;19;4244;150;280;48;176;54;55;708;69;460;84;981;1652,4199,1.111805742727826
128;2;3;19843;5;8;10;13;14;783;16;1298;4399;52;55;58;193;4295;1369;3691,19798,8.892877208085908
0;1;29441;10;12;14;16;18;22;13212;419;1450;2732;51;55;211;9303;97;242,29396,8.783354137933683
4;1030;7;11;144;17;16;21;173;51;52;53;55;58;64;76;85;106;490;249;126,985,9.084787462938204
0;21121;130;2;23301;8;9;14;21;22;287;296;12201;48;190;5831;850;86;91;2031;249,23256,0.7289197045807316
0;1;2;7;10;11;778;7185;18;5412;49;60;72;334;26705;86;1630;1891;374,26660,7.764916698795644
1;3;4;5;774;197;7;3463;10;12;46;47;21;437;407;58;247;311,3418,9.330796006367567
7;3467;12;13;18;20;9239;549;178;51;1720;7487;71;79;84;214;7140;485;1132;115,9194,0.3955383965904069
0;1;129;160;772;710;71;8;9;7;2729;48;18;19;50;21;2431,2684,3.8763867415346134
6;8;7437;14;144;18;22;1178;49;51;62;63;1983;67;978;214;87;994;229;498,7392,9.792662810171656
0;3;6;8;18;21;22;10774;287;162;7075;298;48;176;50;58;69;77;1514;109,10729,2.8231186186176735
13;14;16;21;153;2334;47;48;52;58;2363;60;64;67;69;70;82;212;85;221,2318,1.516765952545872
6;9;907;12;13;16;3217;17;3363;176;827;60;829;1981;64;72;1480;29387;7757;1521;631,29342,1.0553715956354115
65;226;97;9;10;12;14;15;688;145;17;85;181;19223;56;22809;662;62,22764,6.3554423531705595
0;10502;7;9;21;50;55;190;65;69;201;75;77;84;94;109;3567;4720;122,10457,8.139294791147197
0;129;3;8;9;13;141;18;10135;9388;1326;49;50;2880;65;66;75;3673;374;383,10090,0.594356621594816
2;3;5;7;8;11;780;12;14;47;16;465;80;19;84;2254;567;62,2209,8.47858758405204
22051;101;1382;6;6058;874;109;113;18;435;19;1845;22;1655;2038;50;24884,24839,1.080434019310118
0;65;17441;6499;3;1512;10;12;13;236;18;21;151;58;11644;6716,17396,5.4897289946592185
0;1;99;5;11;12;46;47;16;914;83;18;3282;22;3922;474;91;95,3877,0.9045753762132347
5;10;21;166;297;46;47;303;48;2865;52;53;188;1470;1726;446;65;70;77;83;114,2820,1.1294327711558338
64;65;0;3;6308;69;10;15;48;19;52;21;9684;348;249;58;124,9639,3.614394221428409
8449;2;5;7;9;8075;16;18;174;48;58;62;76;83;85;87;28392;109;24184;126,28347,9.970668524014144
65;21117;6;903;8681;76;109;46;6287;14;18;2067;21;22;3130;60;29661,29616,9.39838845858356
12098;3;100;5;376;10;17;51;340;55;440;377;154;2364;285;94,12053,8.695637034251071
65;129;4;325;69;1382;9;10;4780;13;173;18;118;4156;477;63,4735,8.418562207563921
1;4;14469;134;16;19;20;21;1564;540;2593;2607;48;50;4286;66;26178;69;2135;9062;13946,26133,8.577027760822038
0;384;4;10;7946;1164;12;13;1040;16;22;46;48;58;76;81;340;742;106;113,7901,8.980530338042488
6;8;11;20;22;152;160;2495;1227;19405;86;215;235;238;623;494;117;22005;6136,21960,7.7545704795932044
101;1512;15180;77;16;11217;50;19;3475;21;432;3704;122;61;62,15135,0.8878364231666891
3;1028;4;11912;139;12;14;16;17;22;23593;48;4914;3780;2504;94;482;106;113,23548,3.500437836506788
1;2;9092;6;1286;842;13771;204;12;876;3823;16;19;84;58;63,13726,6.617211450950929
1;4;5;6;1801;10;17;3473;540;50;58;18235;59;64;65;204;4177;214;8300;239;125,18190,3.885259762531005
769;449;3;1;69;615;3401;23214;114;18;20;22036;12310;85;19;22;58;285,23169,6.156455529828937
1;2;3;7;11;12;19;2090;47;24879;177;52;2634;339;3543;1885;29285;11510;9210,29240,0.05696373827749901
3;5;7;523;15;21;536;46;48;50;55;58;60;61;62;457;11342;85;883,11297,5.350726601931922
0;2;195;7173;230;75;12;205;11;15;16;8171;18;402;52;21;119;63,8126,4.15010877804228
0;1;7;776;11;16;17;20;48;53;55;440;62;72;10961;84;219;99;356;1509,10916,1.2474777975864204
100;10;12;109;15;16;17;50;19;51;85;22;21;56;20;241;188,196,0.43400781161651913
129;2;165;8;1579;2125;109;21968;17;146;4724;21;119;55;121;58;767,21923,1.434462121530502
0;2305;6144;4;11;14;16;20;21;22;161;46;51;52;58;60;25030;79;84;86;11990;3032;28778,28733,5.952648155561913
224;6;8;72;8046;47;16;49;7890;17;27251;85;22;630;17558;3932;125;5758,27206,3.9182492641467057
64;3;4;6;7;47;16;49;18;48;20;693;22;7193;63,7148,7.867183836901155
65;1;2437;3783;73;10;11;554;46;592;145;84;21;19802;155;60;61;1950,19757,2.0951585455295585
1;4;11;12;14;17;20;21;22;160;552;46;47;48;49;50;51;60;4032;235;376;383,3987,1.5833109803456136
64;7618;3618;29735;383;74;2733;1614;82;1266;757;29945;26138;1501;95,29900,5.242031519060195
0;258;8;9;652;14;16;21;153;46;50;691;62;1110;100;6122;5868;4336;121,6077,8.314293442049124
2;6;9;10;522;11;21;22;553;48;55;75;76;84;1368;2679;377;3581;767,3536,6.126165404743023
0;2;8;10;11;12;13;14;16;19;927;2849;46;563;20029;65;15558;595;341;2284;117,19984,9.86978187795491
4;4486;6;13;22;160;60;190;1343;64;65;69;70;72;588;603;611;494;1010,4441,8.589994898336426
2;7;11;18;20;21;22;163;1712;54;6852;74;331;82;84;345;1759;2018;1148,6807,7.391603625496477
705;517;20712;105;10;3241;13;15021;18;2291;500;52;86;6103;84;19;1366;158,20667,6.272808340269334
65;4;69;8325;457;13;8623;16;48;18674;595;18;213;182;22132;56;60,22087,5.109653466013819
9;12;18;19;7064;547;5037;46;48;60;65;83;213;85;88;94;999;233;254,7019,8.771995225124934
5185;1;4;12839;904;7;138;11;78;1967;82;61;52;15352;60;4636;543,15307,7.413431096646677
3;4;138;12;14;15;16;18;19;22;2199;50;55;56;21562;204;13139;13019;97;9712,21517,9.094731116493422
1463;20824;4;6;8;11;21387;4205;14;13;50;19;308;339;54;55;1528;94,21342,4.781853804093333
0;1;4;5;10;11;14;17;21;675;49;64;66;580;1349;87;477;4470;892,4425,0.2779630185991555
18;20;280;923;1564;25247;49;6065;51;58;72;457;28361;6732;334;850;7770;99;1136,28316,0.7104020297645042
3;5;6;17;414;22434;1192;46;47;179;58;6079;196;4036;71;27848;73;3405;91;94;100;104,27803,9.780891397144222
65;1;2;4;69;6;3;72;9;12;14;48;18;19;178;22;58,133,4.724446248045544
0;2;5;7;11;12;139;21;920;544;6439;185;10818;196;12244;364;495;20719;507,20674,6.294287448505841
7;9;10;2442;15;20;2836;46;47;49;4274;50;58;5435;318;63;6219;81;83;94;353;9455,9410,9.696746844337813
385;4;5;6;72;8;47;16;17;49;18;20;19;689;60;285;94,644,2.892037439334815
64;1;869;8;10;106;13;14;16;48;785;19;53;1302;22391;55;21,22346,7.372475017078736
2;66;71;8;584;9;73;620;13;14;47;16;81;49;1491;12948;85;55,12903,3.891836627529477
64;1;133;1191;71;9;24361;13;15;16;17;48;49;21;437;55;59;6687,24316,2.3046929556874876
1;3;263;4745;2827;13;14;20;22;278;162;936;52;58;827;60;17478;724;85;94;233,17433,7.348510087020786
480;1;2561;4;70;8;46;47;687;16;274;19;49;21;60;55;2780;190,2735,4.150790713069254
65;67;710;138;11;12;174;49;50;20;661;308;53;58;219;62,665,8.087753680104319
0;1793;258;4;5;649;10;14;1934;272;18;55;190;24769;24646;70;79;86;101;3828;2170,24724,0.22636625032042001
4;4357;7;743;521;12;13;14;109;16;11031;83;118;695;2231;16602;61;10783,16557,4.813398345054276
1;6;7;13;15;17;550;46;47;49;50;55;58;80;94;362;490;1262;2298,2253,7.437039143397274
385;5314;1;3140;132;69;65;10;139;623;17;49;2483;21;22;59;8637,8592,9.516077411742193
64;5217;322;3;2;7;8;905;16;5169;18;20;278;55;3062;91;63,5172,8.853009619501105
2;10594;69;6;7;8;25740;622;15;16;7698;18;210;53;114;83;50,25695,9.783292553083598
1;5;13;15;400;22;25756;164;46;47;49;819;55;6974;962;71;72;91;95,25711,2.7752279439354686
64;1;2;68;229;69;230;70;9;2245;13;46;1107;53;21;94,2200,1.5739038465826238
5;9;10;15;20;22;8091;550;46;47;56;58;60;62;63;69;198;73;94,8046,7.226088974516304
0;1;2;3;4;7;15;406;22;282;14394;2490;65;197;72;76;85;4060;96;11640;3450,14349,4.074062991523242
1;2;3;6;1799;7181;17;20;160;24358;440;61;63;76;83;18527;2278;10346;3196,24313,6.931807126638802
0;64;5;17734;75;1868;13;12;47;624;49;50;3828;1269;22;86;20917;60,20872,8.20758843264766
6;10;11;15;17;18;20;22;153;160;46;49;12087;570;58;1222;86;2903;369,12042,8.663317206929586
1;3;1933;784;146;19;20;21;18;295;687;49;55;5825;8389;7881;86;109;2160;371,8344,4.625325314864142
1;5603;28583;1127;12;141;46;943;25328;17;49;179;20;52;55;536,28538,7.176081758044036
0;1;2;3459;11;2571;13;10126;3595;14;273;5018;46;442;1479;15303;5343;101;359,15258,4.793573534420288
4480;1;2;3;8101;295;8;1353;106;48;17;3120;49;50;21;58;59;1951,8056,7.297397898929271
0;12;16;17;146;1045;921;416;50;51;17075;56;58;7740;70;72;14563;624;113,17030,0.8666002034169651
0;1;12;20;7065;6939;5668;46;56;313;60;190;94;95;20832;228;106;236;239,20787,4.381694079290531
0;4;6;7;8;152;812;46;49;55;58;61;71;77;85;5466;99;100;103;1275,5421,6.510484258702278
0;6;135;10;145;20;294;21164;59;9918;65;333;592;84;474;482;108;110;29566,29521,4.354433884524054
64;0;69;9;10;1226;13;14;751;16;114;84;501;55;2904;3066;157;191,3021,1.6369446718716374
64;10113;2;355;3;58;11;13;14;47;50;51;19;114;86;21;25306;10108,25261,7.394749265062157
5;138;12;14;16;17;20;406;162;1960;46;50;308;1589;55;64;65;1879;353;117,1915,2.179665596113205
1;3;7620;4;294;135;5321;266;3147;5290;429;427;81;147;247;2651;13755;2524,13710,4.992150171533237
160;3777;64;1;4;5706;1740;4844;50;20;55;119;124,5661,2.456024832394057
160;1;5;2438;70;7;9;586;4392;12;49;18;19;20;311;126,4347,9.313176366298398
0;1;3;136;12;1812;160;163;47;49;50;62;65;73;25677;81;84;88;111;500,25632,3.7393306359818057
1;99;4;101;6;58;136;8;10;11;15;20;501;1274;94,1229,2.353313639366564
160;4;5;583;7;553;11;239;51;52;917;149;7385;58;3420;24445;94,24400,4.083180786028513
3;8;9;12;19;540;416;3878;6439;173;49;52;57;9673;86;7514;94;100;249,9628,9.9329336938352
18085;6566;4712;488;8;9899;1005;46;63;19;20;52;84;1791;56;1625;125;831,18040,9.487016846685627
11;5261;657;7196;290;174;49;54;3130;67;3792;84;85;100;235;1132;622;13049;377;252;382,13004,3.897399167269789
0;6;138;14;15;21;927;49;190;3137;326;70;227;229;13414;103;236;109;497,13369,3.807715081483022
2;3;6;8;15;153;549;2857;46;47;18750;62;66;1219;71;83;213;97;4213;117,18705,3.943451534972481
0;2;4;9;652;15;17;18;21;927;417;2982;1453;46;7345;52;56;827;63;9941;86;106;19953,19908,8.37221943755064
384;4;229;71;11;12;13;14;15;16;49;50;18;20;249;219;125,339,3.0984800430253188
0;2;3;9;14;15;17;18;19;20;22816;46;47;58;62;69;80;12257;1378;16742,22771,3.9829402477784437
2;3;11;14;19;20;21;8232;50;2739;60;63;65;330;975;94;1891;3697;13425,13380,0.9574711379299028
1;4;6;8;9;10;17;21;22;156;50;52;58;60;61;65;2503;87;121,2458,1.4467934321002163
1;3;4;7;3593;10;5131;14;19;21;153;51;820;52;58;190;82;1875;500,5086,6.490859533376093
1;14;18;21;6938;10142;160;46;47;58;61;62;66;1868;82;27484;362;2426;1148,27439,2.3051469636600395
129;4;4743;8;2439;9;137;11;16269;16;17;22;279;536;547;47;48;63;198;114,16224,0.48602621130942936
0;10754;4;6533;518;9;139;13;398;16;18;1555;9373;48;49;3634;58;109;1652,10709,2.1981176752835285
1;418;134;71;8;1513;139;109;47;80;49;16;20;53;21;26934;91;94,26889,5.874925716924444
4;8;11;16;18;19;20;46;47;49;54;11324;69;4302;219;477;15335;27376;7927;126,27331,9.814078852847276
22919;10;12;15;18;21;3992;7705;418;2605;47;3121;191;69;17747;356;9201;113;254,22874,0.10714277802918781
65;129;3;19939;774;295;1899;12;16;18;19;85;22;21;14200;56;221,19894,3.900159769803606
7;9;13;17;18;659;284;162;424;48;1584;50;51;55;56;1471;70;7633;237,7588,6.296812712850864
7043;6;7;137;11;12;13;18;21;7452;1313;3368;49;50;51;53;54;62;69;214,7407,0.5176565214807571
7307;13;14;79;16;785;49;13459;726;55;2328;94;58;91;156;61;62;63,13414,4.746320471161939
1;2;8;9;138;10;13;18;21;154;289;4131;2340;177;1972;17718;61;65;219;220;94;4347,17673,2.13466504403348
2338;4;5;70;326;7;141;28398;111;16;50;85;11448;94;671,28353,4.14452585846321
449;70;4039;72;13;14;5967;18;19;84;62;119;120;89;58;13757;6238,13712,6.969772209721313
0;1;3;8;10;12;19;21;280;537;4520;50;56;5947;65;69;13400;10203;94;11615;106,13355,7.114099191840704
0;1;1766;490;843;14;46;49;19;86;22;474;59;2429;542,2384,7.209456580088935
0;1;66;5;4423;9;171;12;13;15341;16;49;18;22;86;58;61,15296,0.5993859475337471
0;1;5;6;7;8;136;15;915;21;48;177;51;1332;58;63;69;334;82,1287,3.768812399805336
2;4;292;58;16167;9;11;18;563;52;21;20;3959;56;84;19;310;149,16122,5.500735981507404
0;2;4;13;14;16;18;278;26650;6434;679;427;47;687;184;322;7622;2150;10495,26605,7.126121041747404
0;2;7;1288;9;11;16;17;19;51;566;55;69;71;77;85;3417;1001;628,3372,8.49961762121868
0;4;6;7;9;146;18;409;163;421;297;298;6827;5291;55;190;62;16328;210;87;3705,16283,7.600271389532056
1;10;11;13;17;20;154;23976;1195;48;49;61;1471;64;2370;91;94;357;249,23931,9.05719511093263
65;2;8;9;106;331;76;3308;14;48;17;49;51;52;20;474;60,3263,5.851808128663966
17856;1;71;7496;9;969;3918;176;49;5944;51;254;280;58;1083;541;190,17811,3.0313775813111157
1;3;8;10;14;16;913;20;48;50;58;63;82;84;86;91;1380;361;375;7294,7249,2.2485282104178497
3;4;7;14;16;17;144;21;22;46;51;442;60;334;214;5989;490;250;2813,5944,8.296845674864821
4;68;69;328;9;10;299;12;10254;239;16;19;57;6650;61,10209,3.0054743206499634
0;3;133;1414;10;12;146;19;21;158;49;7487;456;842;331;5588;4441;349;362;28655,28610,0.7512631075305176
1;257;3;510;138;12;14;20;4633;5920;166;1451;26795;47;433;50;75;76;87;126,26750,7.657364453042421
134;8;10;9996;141;16;19;20;21;22;280;2329;46;50;62;12611;455;476;109;23922,23877,8.530730252881739
0;3;644;5;4;135;10;11;15;18;19;791;416;289;46;47;49;443;13639;85;28123;6631;616;8830,28078,3.5107117831733503
2;772;4;551;8;7688;2474;11;12;173;431;3089;19;691;52;216;23576,23531,5.647343462715677
0;1;2;4577;7;13;47;80;1459;20;62;22;55;56;441;59;254,4532,5.053223919810658
2;4;6;7;331;75;607;687;48;49;1171;21;118;18295;85;58;62;2463,18250,5.1606825575984105
64;8161;65;3;71;8;1612;14;16;592;19;182;3222;18748;190;127,18703,6.909903308973277
64;4;101;9;11;77;13;46;16;16752;11857;19;47;18;3382;18621;5599,18576,2.547973240457547
0;1;8;13;14;17;22;12566;152;21408;3496;49;60;573;69;81;83;1621;220;126,21363,4.265093536134348
1;4;5;6;8;9;4395;12;13;78;494;48;17;20;314;60,4350,7.206379610966584
14976;6;9;14;16;21;5669;4906;555;46;52;60;63;69;9928;11976;91;98;2940,14931,2.191341091467863
130;4;9;4363;14;17;19;149;672;162;5798;46;48;49;52;2101;16066;72;858;96;1133;3950;892,16021,1.924835159361945
64;1;65;6;8;11146;10;139;13;479;3120;18;22;16023;248;28854;125;415,28809,8.800427956769795
