id,source,target
1705,7226,4860
1706,4427,3246
1707,6222,1573
1708,7520,411
1709,3533,6275
1710,1994,1455
1711,5551,4425
1712,3512,8364
1713,4705,3855
1714,3984,6246
1715,4396,80
1716,1555,3360
1717,4072,3161
1718,9654,4411
1719,9031,2950
1720,938,3075
1721,6319,3705
1722,9074,2323
1723,5279,5275
1724,4549,9609
1725,8634,278
1726,2216,2102
1727,2134,3532
1728,2703,1144
1729,9520,427
1730,5893,8279
1731,4185,276
1732,678,4816
1733,5953,6468
1734,6418,3095
1735,2720,7659
1736,6074,403
1737,3381,5828
1738,5573,7678
1739,7575,1546
1740,1698,9648
1741,638,4000
1742,6567,2721
1743,9142,820
1744,2502,324
1745,8625,8972
1746,6222,1581
1747,6286,2726
1748,8183,188
1749,7513,3257
1750,1929,879
1751,6705,3217
1752,5301,4837
1753,2284,9751
1754,2869,2308
1755,5937,8500
1756,3100,7283
1757,1573,5583
1758,3098,9429
1759,980,8030
1760,694,2936
1761,4871,7791
1762,4824,3524
1763,6197,8652
1764,857,8870
1765,3688,1547
1766,5821,7365
1767,9416,5536
1768,3770,8169
1769,7908,3796
1770,6433,8107
1771,9888,7437
1772,2673,3537
1773,6056,4557
1774,7122,6103
1775,9630,7340
1776,1579,2432
1777,2775,2952
1778,3924,4478
1779,5123,9919
1780,2082,5172
1781,9168,4841
1782,110,8811
1783,7187,8511
1784,3863,815
1785,6286,6378
1786,8734,785
1787,5972,7749
1788,2392,6091
1789,63,8910
1790,4367,4078
1791,2620,2266
1792,9482,1504
1793,8294,4556
1794,9407,767
1795,3497,657
1796,1519,5216
1797,2099,1745
1798,9861,447
1799,5813,1671
1800,451,9563
1801,6671,1008
1802,6263,4472
1803,2435,8151
1804,551,1940
1805,3202,173
1806,2987,6553
1807,4927,3041
1808,8061,6435
1809,5981,2563
1810,7458,1834
1811,6276,4745
1812,4016,4469
1813,9815,7941
1814,5742,1716
1815,7575,7671
1816,3818,5699
1817,2624,2365
1818,3421,4559
1819,8962,2223
1820,505,5237
1821,305,5158
1822,4463,8745
1823,3695,7944
1824,6229,5272
1825,3160,7062
1826,980,3528
1827,4306,590
1828,3889,7217
1829,9494,3342
1830,6519,3316
1831,2137,1308
1832,2866,4498
1833,5061,7345
1834,4396,9718
1835,9168,1102
1836,1000,3790
1837,4460,4188
1838,9481,8220
1839,2196,7089
1840,7945,7
1841,7945,5007
1842,9811,170
1843,2969,3395
1844,8761,1093
1845,9053,3214
1846,7524,4853
1847,2285,4298
1848,3678,1027
1849,1984,7087
1850,9888,3403
1851,8610,9977
1852,3928,8813
1853,7813,3915
1854,7793,2494
1855,1295,799
1856,8902,919
1857,5646,8673
1858,63,9788
1859,7186,2886
1860,7601,2530
1861,6222,8335
1862,7506,4545
1863,5777,5945
1864,688,6764
1865,2559,9813
1866,1190,6482
1867,5231,5330
1868,5145,4166
1869,9767,6087
1870,7401,4278
1871,3941,2714
1872,1002,1849
1873,7,3732
1874,4781,790
1875,309,9404
1876,9175,8584
1877,2703,839
1878,7095,4060
1879,3331,1953
1880,6319,8742
1881,3866,8587
1882,9397,6867
1883,535,9283
1884,9175,8404
1885,967,6575
1886,7312,4756
1887,2502,9346
1888,9687,8343
1889,673,3628
1890,123,2543
1891,9850,5625
1892,1518,1207
1893,7803,6250
1894,2567,3488
1895,8129,6425
1896,3422,1312
1897,2488,9442
1898,2031,8160
1899,9305,1064
1900,3588,9892
1901,5185,7892
1902,1931,3703
1903,4151,2682
1904,2178,7635
1905,1786,40
1906,2796,7856
1907,2993,5798
1908,6217,2010
1909,3932,203
1910,6126,3761
1911,130,8857
1912,9349,6508
1913,457,9174
1914,4285,7581
1915,5430,7680
1916,9722,9256
1917,6433,3104
1918,3655,5845
1919,2287,5663
1920,7406,2159
1921,189,8122
1922,2915,7292
1923,9074,4592
1924,9366,283
1925,6140,5635
1926,927,5805
1927,4292,9636
1928,8873,5363
1929,6544,4147
1930,1484,9684
1931,5436,8401
1932,3738,7360
1933,4891,7552
1934,455,4194
1935,9110,5104
1936,6400,9157
1937,610,2623
1938,3104,572
1939,8328,2015
1940,5215,3238
1941,6668,3229
1942,6388,7842
1943,4811,1100
1944,1518,5495
1945,3901,9007
1946,2703,4874
1947,3953,5814
1948,6678,8648
1949,7730,9674
1950,3027,8
1951,8761,9266
1952,224,6145
1953,3338,80
1954,675,135
1955,5176,5729
1956,9917,2548
1957,9366,9943
1958,5034,2648
1959,3695,413
1960,2049,6981
1961,5072,4217
1962,2585,7914
1963,6165,6871
1964,1516,7884
1965,3715,4637
1966,1728,4715
1967,3060,9119
1968,858,1818
1969,2807,9556
1970,6624,5454
1971,7067,4410
1972,8441,3921
1973,8442,6640
1974,9955,3836
1975,5013,8149
1976,8758,1721
1977,3396,7123
1978,8871,516
1979,6190,6450
1980,3606,987
1981,3047,2581
1982,7178,3081
1983,5758,6433
1984,4676,2881
1985,2869,6199
1986,6437,1252
1987,4275,1808
1988,3383,1320
1989,5070,923
1990,6411,8832
1991,9699,8295
1992,6807,2752
1993,63,5792
1994,3380,8096
1995,6546,9262
1996,9210,5634
1997,7989,6553
1998,2824,5551
1999,186,2418
2000,8975,4682
2001,503,8800
2002,8015,6594
2003,5045,2922
2004,4693,5308
2005,1038,8362
2006,9064,1607
2007,8240,7779
2008,8275,6006
2009,4331,67
2010,1627,6074
2011,731,9366
2012,8664,6799
2013,2285,3927
2014,7131,555
2015,2915,4438
2016,9663,4081
2017,4644,9578
2018,6432,7418
2019,7696,6949
2020,2285,8098
2021,5951,4528
2022,5963,6574
2023,6547,2
2024,5964,5151
2025,1951,7143
2026,5424,2257
2027,6081,6587
2028,2502,39
2029,846,5467
2030,2435,2206
2031,4561,3923
2032,2773,8623
2033,5869,3246
2034,9381,2488
2035,6038,9606
2036,547,1107
2037,3160,3171
2038,6567,9469
2039,7068,9832
2040,1477,5488
2041,6389,9897
2042,7945,270
2043,1909,2478
2044,606,3475
2045,6548,6814
2046,2908,5145
2047,1207,8015
2048,7042,4710
2049,643,7195
2050,9168,678
2051,1890,8195
2052,2839,235
2053,4505,4087
2054,553,7738
2055,1649,5549
2056,9435,7405
2057,5273,3768
2058,2150,8373
2059,4459,4045
2060,3889,2579
2061,7679,1265
2062,8584,4858
2063,9366,7463
2064,6051,8127
2065,6164,6785
2066,8570,507
2067,9865,9538
2068,8794,4360
2069,9355,1678
2070,1076,1462
2071,8161,7937
2072,3000,8955
2073,8634,9777
2074,576,5002
2075,3162,1711
2076,8801,8415
2077,2205,7806
2078,4871,4034
2079,5553,6215
2080,362,4812
2081,4832,3556
2082,6743,5798
2083,3330,8573
2084,731,1007
2085,2869,4140
2086,8441,6668
2087,9819,5592
2088,521,4926
2089,2609,9945
2090,2915,9139
2091,1295,2657
2092,7020,2623
2093,4960,6021
2094,2494,1153
2095,4531,2439
2096,4295,7408
2097,3112,4687
2098,3953,1436
2099,2408,8689
2100,275,6243
2101,6074,6662
2102,3873,6631
2103,1947,3626
2104,3053,983
2105,2502,934
2106,5496,3033
2107,8032,4560
2108,5023,244
2109,3960,8218
2110,9725,438
2111,1924,4938
2112,3820,9316
2113,4549,7143
2114,4498,1953
2115,8957,3071
2116,1278,9120
2117,7317,9215
2118,7226,8921
2119,8899,4472
2120,510,715
2121,6333,9852
2122,8409,418
2123,8441,5649
2124,6089,9963
2125,2285,4771
2126,9880,6776
2127,9811,8938
2128,3105,7539
2129,8200,8786
2130,1364,7669
2131,4625,4162
2132,7919,4646
2133,4384,7595
2134,3437,4884
2135,9783,9731
2136,2416,4267
2137,63,2746
2138,3646,3548
2139,3607,1558
2140,7790,2933
2141,3754,6727
2142,1557,8204
2143,15,5758
2144,5760,9918
2145,8765,7804
2146,4137,3080
2147,1799,3675
2148,6916,4204
2149,5396,1878
2150,3778,1028
2151,5459,3862
2152,5110,3290
2153,763,1888
2154,4427,6150
2155,4317,2269
2156,9170,4554
2157,6765,5504
2158,8058,6769
2159,7881,6852
2160,749,8122
2161,5436,7355
2162,7906,589
2163,6824,9813
2164,6434,8972
2165,7623,872
2166,7793,1920
2167,8741,9178
2168,8626,4183
2169,305,7119
2170,7510,4751
2171,694,7050
2172,1077,9543
2173,1691,3941
2174,9256,8526
2175,1573,969
2176,4937,6221
2177,4705,2281
2178,2290,5378
2179,7575,2038
2180,3792,8970
2181,6769,7008
2182,731,8308
2183,3953,2235
2184,944,2683
2185,2222,6237
2186,1024,2980
2187,575,6879
2188,7066,1175
2189,5946,838
2190,6500,6569
2191,8913,103
2192,1344,7212
2193,4871,2024
2194,1091,8455
2195,7524,3641
2196,9153,5083
2197,5935,7039
2198,1970,5506
2199,6304,178
2200,1882,9812
2201,2064,1459
2202,15,5343
2203,1394,9946
2204,1691,2329
2205,4871,7565
2206,9201,3648
2207,3202,5709
2208,2664,6040
2209,3473,7936
2210,5711,1225
2211,3820,7897
2212,5178,6285
2213,9139,536
2214,5945,3231
2215,1295,5300
2216,1016,5649
2217,816,4805
2218,6852,4779
2219,6997,1236
2220,3972,4607
2221,3282,1287
2222,1644,9420
2223,276,6422
2224,6267,7049
2225,4648,5413
2226,4555,5768
2227,8560,1079
2228,6511,9099
2229,9416,4465
2230,4871,5781
2231,2624,8953
2232,6220,3868
2233,3692,8964
2234,5480,1256
2235,1295,4169
2236,7952,322
2237,4989,9869
2238,5296,5926
2239,5019,7787
2240,2502,5371
2241,4185,1067
2242,5589,1641
2243,9880,1922
2244,4322,1511
2245,6222,6002
2246,9674,7306
2247,8387,6811
2248,6400,7356
2249,6,8013
2250,4137,2945
2251,4388,9472
2252,8744,3393
2253,3477,8429
2254,723,4620
2255,4580,7080
2256,2200,1158
2257,7917,6978
2258,9863,5803
2259,3062,6011
2260,3235,5648
2261,4871,4555
2262,7260,9380
2263,3622,2384
2264,6106,9198
2265,3867,6655
2266,8110,9686
2267,3579,8265
2268,6259,8836
2269,5922,4556
2270,2819,3019
2271,1190,5421
2272,1144,3735
2273,8993,2763
2274,3562,4884
2275,2542,6654
2276,9236,7578
2277,5084,9100
2278,5778,556
2279,6644,4578
2280,4871,5939
2281,4871,8689
2282,4241,2110
2283,2208,4272
2284,9832,2965
2285,568,8086
2286,6525,3569
2287,5780,8591
2288,1965,4102
2289,9751,4279
2290,1202,8027
2291,629,2199
2292,2002,7769
2293,6451,1746
2294,4933,6257
2295,922,173
2296,7365,3496
2297,1257,7525
2298,4396,9075
2299,6781,6928
2300,9366,7285
2301,1799,9470
2302,4378,4092
2303,1273,2679
2304,9665,3471
2305,8625,1256
2306,5144,4967
2307,4933,6436
2308,8610,5402
2309,8610,65
2310,6363,7305
2311,322,4905
2312,2726,2370
2313,6958,6798
2314,7620,3105
2315,9842,5499
2316,6463,7392
2317,3087,4752
2318,4843,794
2319,6721,873
2320,6544,1938
2321,9366,7272
2322,4198,8088
2323,7391,6952
2324,3063,2316
2325,3559,2842
2326,6668,1988
2327,7214,5399
2328,5170,4006
2329,5869,1596
2330,1519,1625
2331,4017,2776
2332,8428,7589
2333,6544,9839
2334,4309,1090
2335,15,309
2336,8009,2081
2337,731,9341
2338,5363,6024
2339,6199,8421
2340,6511,4198
2341,8534,2890
2342,2859,4109
2343,6907,3805
2344,9750,9986
2345,4017,2518
2346,8204,6194
2347,3768,2868
2348,1002,2786
2349,528,8449
2350,2298,8356
2351,4374,4219
2352,2502,9922
2353,8919,2908
2354,8973,2434
2355,6329,9692
2356,5831,6977
2357,7979,9941
2358,1359,9990
2359,4499,3458
2360,1827,9561
2361,5632,5787
2362,8857,6961
2363,2330,930
2364,305,7950
2365,2297,4494
2366,3235,41
2367,6365,3893
2368,1190,9496
2369,8212,9581
2370,2006,2841
2371,5653,8503
2372,3554,9704
2373,6433,1965
2374,63,5464
2375,9302,2642
2376,54,775
2377,2633,2525
2378,3615,6161
2379,6409,6524
2380,305,5208
2381,8012,9259
2382,9465,1990
2383,6000,2838
2384,6781,1251
2385,8873,9854
2386,3764,8033
2387,1394,6739
2388,5782,192
2389,9832,9807
2390,5880,1094
2391,4871,315
2392,4798,7726
2393,2049,6984
2394,6798,1502
2395,6176,7134
2396,6014,7777
2397,4403,4818
2398,6160,9281
2399,4559,4073
2400,536,4893
2401,6831,1045
2402,7793,842
2403,786,3695
2404,3480,2004
2405,7119,1187
2406,7657,2250
2407,3863,2268
2408,8741,5743
2409,7703,6030
2410,2333,9828
2411,9040,2773
2412,305,1516
2413,2851,1904
2414,6022,5334
2415,2502,9611
2416,3304,6054
2417,3034,2473
2418,9661,5999
2419,7458,1032
2420,2099,7713
2421,6036,5931
2422,2269,3979
2423,9561,3241
2424,685,5111
2425,9801,6166
2426,3032,1630
2427,9100,656
2428,5436,7848
2429,305,9481
2430,89,4274
2431,8299,962
2432,8832,1746
2433,8398,1497
2434,505,3525
2435,6286,9909
2436,9925,2136
2437,2484,8789
2438,5410,9290
2439,29,2045
2440,5285,1763
2441,3995,6932
2442,2747,5040
2443,3320,9785
2444,3769,4868
2445,1484,9528
2446,7240,6901
2447,4185,1250
2448,8741,7048
2449,7962,1645
2450,54,1519
2451,1002,4321
2452,7615,7152
2453,8848,3009
2454,5722,8590
2455,1084,7609
2456,6551,6306
2457,8610,7657
2458,8365,2335
2459,9639,1741
2460,2969,6589
2461,4382,5078
2462,2023,615
2463,4322,8235
2464,2625,650
2465,6329,5235
2466,6607,8063
2467,5024,1307
2468,3144,2031
2469,4871,1874
2470,6188,3029
2471,5846,9162
2472,6479,1472
2473,6126,5240
2474,4589,5911
2475,108,5150
2476,3932,4017
2477,2869,6061
2478,7793,2915
2479,8700,452
2480,1505,5736
2481,3910,7334
2482,7902,2871
2483,3217,1499
2484,5632,6002
2485,6388,6965
2486,5836,9743
2487,4185,739
2488,4871,9992
2489,8043,7352
2490,5830,836
2491,2758,9427
2492,5825,7921
2493,1518,6206
2494,2148,2576
2495,8625,8475
2496,2849,8568
2497,3686,5831
2498,3838,9779
2499,4549,3182
2500,4824,4932
2501,322,2742
2502,6433,9281
2503,8015,3543
2504,8290,8815
2505,3305,9105
2506,6164,8672
2507,4396,957
2508,3385,7041
2509,6124,2620
2510,9231,326
2511,7218,9369
2512,5934,1543
2513,8854,3664
2514,1342,4213
2515,6203,5194
2516,7498,6764
2517,3554,7579
2518,6624,7029
2519,9914,752
2520,3494,2163
2521,9009,7612
2522,241,6376
2523,4727,2873
2524,3327,9577
2525,9678,1040
2526,8741,1108
2527,6603,5463
2528,7170,8812
2529,9168,9787
2530,5758,2725
2531,15,1220
2532,4588,1470
2533,1882,1320
2534,9366,2824
2535,3437,7298
2536,5696,8839
2537,7621,8766
2538,7983,7188
2539,6417,5792
2540,6286,8134
2541,3205,3919
2542,6433,9889
2543,7139,8863
2544,15,8560
2545,6231,9018
2546,3641,5223
2547,6765,281
2548,787,5691
2549,2991,3673
2550,8813,377
2551,3590,8423
2552,3554,6336
2553,2506,8235
2554,164,8095
2555,8268,4443
2556,1665,4914
2557,2483,3369
2558,3655,7987
2559,2839,1556
2560,6384,1075
2561,4555,9907
2562,6222,3527
2563,4959,8622
2564,8913,5443
2565,3655,7237
2566,4871,9792
2567,5011,5271
2568,9003,5186
2569,5360,9767
2570,6229,3914
2571,3205,9576
2572,3477,6133
2573,4929,1421
2574,1298,2166
2575,8913,3094
2576,9030,4222
2577,15,8954
2578,52,2403
2579,5790,3008
2580,9352,591
2581,5168,1051
2582,7816,2331
2583,3440,6981
2584,6949,9823
2585,5523,9001
2586,9280,5739
2587,2450,81
2588,5123,1810
2589,7477,5800
2590,4864,7368
2591,7426,2850
2592,6222,5337
2593,8610,1309
2594,3422,1536
2595,7263,8474
2596,7447,7162
2597,7601,9659
2598,2250,6053
2599,7391,89
2600,7607,8950
2601,653,7926
2602,1279,3452
2603,8727,431
2604,2915,6942
2605,9139,9678
2606,8761,3027
2607,2703,1883
2608,1242,6381
2609,667,7932
2610,2111,4262
2611,3583,7037
2612,9860,6862
2613,1176,8545
2614,2480,4827
2615,2408,8099
2616,9456,6018
2617,2651,9071
2618,7857,372
2619,8114,4361
2620,7132,1756
2621,4014,7543
2622,6222,8155
2623,6222,3680
2624,8685,2227
2625,8179,6802
2626,3953,5886
2627,2796,899
2628,9654,9230
2629,3579,5524
2630,7088,3011
2631,2915,7710
2632,7562,3381
2633,4334,6902
2634,6217,4893
2635,305,5262
2636,7771,1310
2637,3984,3269
2638,6384,8624
2639,5436,1286
2640,1121,4057
2641,7752,3371
2642,2745,5666
2643,7607,8096
2644,5215,8594
2645,4288,9401
2646,7062,7920
2647,7282,9926
2648,5203,738
2649,4283,9128
2650,4586,9561
2651,2796,7733
2652,6304,191
2653,1024,9314
2654,4832,8773
2655,6126,3814
2656,7917,7961
2657,6954,929
2658,749,2191
2659,7290,1182
2660,4134,8157
2661,1173,9404
2662,7945,7164
2663,4285,7804
2664,7282,37
2665,8058,7277
2666,6286,9968
2667,671,1977
2668,1252,118
2669,5597,5766
2670,4452,7521
2671,5117,3470
2672,516,7497
2673,2833,3654
2674,803,8048
2675,7528,4387
2676,1370,5607
2677,2205,9076
2678,2538,6485
2679,6844,8455
2680,606,5472
2681,8643,8065
2682,7730,5306
2683,7716,7613
2684,6668,5034
2685,7581,5346
2686,5186,1069
2687,3313,9131
2688,1032,3565
2689,8779,4497
2690,7459,6200
2691,2049,9109
2692,8458,3520
2693,4038,7724
2694,7881,3414
2695,8734,3635
2696,5847,6309
2697,1345,6444
2698,7575,9997
2699,731,8610
2700,2721,9212
2701,9718,1606
2702,7191,6583
2703,2049,381
2704,2549,5470
2705,6210,1309
2706,2502,5708
2707,1518,8416
2708,5319,2219
2709,3288,3758
2710,8802,5036
2711,4871,3934
2712,6834,850
2713,594,5870
2714,9366,3530
2715,9231,9483
2716,3494,4888
2717,4185,4624
2718,731,2662
2719,9141,9943
2720,737,688
2721,4918,2443
2722,9417,145
2723,8145,7597
2724,7349,5681
2725,2494,1577
2726,1015,4455
2727,6621,9177
2728,3414,3132
2729,7793,3627
2730,5436,9001
2731,5231,7605
2732,3953,3386
2733,9382,1726
2734,7665,611
2735,4363,3568
2736,1989,7560
2737,798,3716
2738,8180,6355
2739,7500,9388
2740,25,1448
2741,664,3396
2742,6946,5268
2743,1881,549
2744,8650,6291
2745,5660,5010
2746,6378,7529
2747,7883,8968
2748,2866,4035
2749,3781,9365
2750,5137,6940
2751,7119,7948
2752,8288,6373
2753,623,1706
2754,3646,3828
2755,4549,1314
2756,5363,6522
2757,8508,4158
2758,9450,385
2759,8409,2844
2760,8276,4234
2761,2867,4210
2762,3776,8339
2763,4733,1648
2764,2773,2409
2765,8534,7493
2766,7513,2002
2767,8941,8529
2768,8567,8023
2769,4985,3083
2770,5337,5412
2771,7844,3309
2772,5436,9764
2773,9231,1649
2774,4396,2680
2775,7557,473
2776,1847,399
2777,9366,2099
2778,836,828
2779,63,548
2780,9555,6078
2781,9730,4472
2782,4295,1899
2783,6556,70
2784,8462,5958
2785,6715,1921
2786,2728,245
2787,2502,8416
2788,6203,4028
2789,7857,7933
2790,6222,9122
2791,9804,9834
2792,2674,2893
2793,3073,8539
2794,561,1730
2795,2465,4612
2796,598,7298
2797,7730,7599
2798,1799,8739
2799,4458,4504
2800,13,6508
2801,531,455
2802,4315,8038
2803,2015,6940
2804,2766,4885
2805,5436,1255
2806,5200,4236
2807,1030,8724
2808,2817,3392
2809,6550,7520
2810,2824,3199
2811,844,4771
2812,1940,8603
2813,9767,3701
2814,52,5898
2815,15,742
2816,9366,8029
2817,1551,3550
2818,3477,2633
2819,20,9931
2820,5869,9771
2821,7282,9402
2822,961,447
2823,1474,5577
2824,6197,1192
2825,1378,4205
2826,323,671
2827,1927,6174
2828,8808,6164
2829,3863,3327
2830,6778,6107
2831,5140,1067
2832,7605,8354
2833,3595,8708
2834,6433,8257
2835,5297,6523
2836,4706,8559
2837,484,4326
2838,5419,2326
2839,8365,5864
2840,6983,8303
2841,2709,199
2842,1810,9266
2843,706,2120
2844,8919,4767
2845,5888,9504
2846,2747,422
2847,9595,6871
2848,5099,5907
2849,9494,6931
2850,9595,3883
2851,1728,9163
2852,6624,9722
2853,77,7871
2854,1127,802
2855,6187,2039
2856,6983,9449
2857,8901,1499
2858,146,8998
2859,9704,7020
2860,9669,401
2861,980,4328
2862,9574,775
2863,4378,8478
2864,7119,5164
2865,6511,4038
2866,2049,7073
2867,9533,3714
2868,3062,6945
2869,7716,5260
2870,7381,4720
2871,3802,408
2872,7668,3850
2873,1725,9640
2874,3697,8283
2875,5886,5396
2876,1518,6418
2877,5286,5956
2878,2915,7683
2879,731,2424
2880,3205,311
2881,8439,7097
2882,2572,3886
2883,3787,8852
2884,5492,1690
2885,9615,7342
2886,5219,2690
2887,3216,3761
2888,6583,2764
2889,3258,5222
2890,3034,5174
2891,7084,2515
2892,15,316
2893,1885,100
2894,9722,9407
2895,2285,5307
2896,6286,8901
2897,9361,2023
2898,2020,7544
2899,8757,1878
2900,845,3015
2901,9366,1219
2902,1505,7979
2903,6072,3785
2904,3030,8693
2905,8354,3408
2906,2086,2147
2907,9540,5720
2908,5654,2215
2909,33,4229
2910,8827,9011
2911,4589,6179
2912,3220,251
2913,1555,3680
2914,8409,4325
2915,9906,8791
2916,4871,4358
2917,3984,5389
2918,1744,2073
2919,7742,5329
2920,5119,7298
2921,2502,9060
2922,2408,6000
2923,8367,4454
2924,2728,5127
2925,4772,9619
2926,731,8722
2927,9385,8024
2928,8684,7682
2929,6222,5813
2930,15,1261
2931,9861,7373
2932,8594,8012
2933,7143,1880
2934,6556,5932
2935,6546,8531
2936,2497,3998
2937,1965,2283
2938,8901,3132
2939,15,2415
2940,4596,874
2941,844,49
2942,5711,816
2943,6787,3866
2944,2022,5066
2945,5378,3137
2946,1402,9204
2947,7174,386
2948,4711,2258
2949,2285,1207
2950,106,3748
2951,7110,6855
2952,8640,2775
2953,9261,9400
2954,528,3062
2955,2741,1657
2956,8634,6497
2957,3260,8576
2958,2309,6685
2959,6931,8923
2960,501,8073
2961,4919,658
2962,4390,1086
2963,54,4651
2964,4824,915
2965,7085,8538
2966,8319,5790
2967,6890,7309
2968,2839,8786
2969,7790,758
2970,7884,3608
2971,3477,2741
2972,1429,9627
2973,9842,2431
2974,9457,6238
2975,5772,1683
2976,1976,1863
2977,4105,3500
2978,6668,331
2979,3588,9939
2980,3169,1865
2981,1190,1485
2982,5424,4366
2983,8334,9991
2984,6806,225
2985,8721,5887
2986,5265,1105
2987,3342,5603
2988,668,5178
2989,866,1911
2990,2750,867
2991,5391,6055
2992,305,1988
2993,6222,469
2994,5990,5587
2995,15,9081
2996,4977,114
2997,1190,6891
2998,9210,7816
2999,15,3113
3000,7197,9634
3001,8962,1096
3002,5909,5454
3003,4403,5534
3004,7349,566
3005,5661,5067
3006,9620,6290
3007,4389,6391
3008,731,6501
3009,1686,1860
3010,1505,4428
3011,6388,6691
3012,2015,5480
3013,1216,9200
3014,1184,5959
3015,1295,6109
3016,469,9415
3017,6405,2801
3018,678,5187
3019,1428,1085
3020,2930,977
3021,2018,2123
3022,177,4032
3023,3842,8331
3024,8260,7015
3025,2022,5152
3026,48,8978
3027,15,9111
3028,825,2062
3029,2747,4621
3030,4603,1385
3031,3686,9374
3032,7868,1287
3033,5381,6597
3034,8901,512
3035,2502,6117
3036,2839,5594
3037,9366,5888
3038,4871,6131
3039,9153,4626
3040,6718,1334
3041,3342,2579
3042,8161,1381
3043,9894,5275
3044,305,7240
3045,4794,2458
3046,63,1359
3047,678,8267
3048,4396,5880
3049,2502,2978
3050,433,2060
3051,5758,8523
3052,6765,9439
3053,5047,127
3054,6381,1673
3055,4206,9965
3056,9437,570
3057,6636,9900
3058,2610,2966
3059,1980,9873
3060,5722,5326
3061,3820,2899
3062,2728,5497
3063,3708,7243
3064,3781,9338
3065,5231,9081
3066,4871,3077
3067,6997,6699
3068,8831,2160
3069,6418,4633
3070,2271,9874
3071,6409,6019
3072,2994,7182
3073,9643,4526
3074,9568,6146
3075,54,7654
3076,5505,255
3077,4390,9622
3078,4742,7923
3079,15,1186
3080,1032,7250
3081,7391,5869
3082,9366,767
3083,5841,2625
3084,288,8263
3085,3708,5886
3086,426,5017
3087,4215,8660
3088,102,4616
3089,4575,4826
3090,6229,8664
3091,638,8816
3092,6675,3065
3093,164,1569
3094,9820,514
3095,6556,5426
3096,763,2778
3097,9591,7001
3098,4726,4976
3099,7172,7796
3100,9478,2614
3101,1518,7303
3102,7077,5892
3103,5768,4319
3104,8376,2013
3105,63,6470
3106,9540,6618
3107,2184,3472
3108,359,608
3109,7482,648
3110,2727,6211
3111,2717,2715
3112,9707,8573
3113,3932,7881
3114,5249,4487
3115,3754,3947
3116,967,4524
3117,8625,3462
3118,4011,9546
3119,2915,1621
3120,3678,1358
3121,7793,1087
3122,3618,2792
3123,6019,914
3124,331,8061
